,t,k,y,u,v
127885,A1301_15歳未満人口,千葉県,2000年度,人,842534
127886,A1301_15歳未満人口,千葉県,2001年度,人,837000
127887,A1301_15歳未満人口,千葉県,2002年度,人,832000
127888,A1301_15歳未満人口,千葉県,2003年度,人,826000
127889,A1301_15歳未満人口,千葉県,2004年度,人,822000
127890,A1301_15歳未満人口,千葉県,2005年度,人,819348
127891,A1301_15歳未満人口,千葉県,2006年度,人,820000
127892,A1301_15歳未満人口,千葉県,2007年度,人,819000
127893,A1301_15歳未満人口,千葉県,2008年度,人,820000
127894,A1301_15歳未満人口,千葉県,2009年度,人,817000
127895,A1301_15歳未満人口,千葉県,2010年度,人,799646
127896,A1301_15歳未満人口,千葉県,2011年度,人,801000
127897,A1301_15歳未満人口,千葉県,2012年度,人,791000
127898,A1301_15歳未満人口,千葉県,2013年度,人,785000
127899,A1301_15歳未満人口,千葉県,2014年度,人,778000
127900,A1301_15歳未満人口,千葉県,2015年度,人,762112
127901,A1301_15歳未満人口,千葉県,2016年度,人,762000
127902,A1301_15歳未満人口,千葉県,2017年度,人,755000
127903,A1301_15歳未満人口,千葉県,2018年度,人,748000
127904,A1301_15歳未満人口,千葉県,2019年度,人,739000
127905,A1301_15歳未満人口,千葉県,2020年度,人,734496
127906,A1301_15歳未満人口,千葉県,2021年度,人,727000
127907,A1301_15歳未満人口,東京都,1975年度,人,2564449
127908,A1301_15歳未満人口,東京都,1976年度,人,2605000
127909,A1301_15歳未満人口,東京都,1977年度,人,2621000
127910,A1301_15歳未満人口,東京都,1978年度,人,2619000
127911,A1301_15歳未満人口,東京都,1979年度,人,2597000
127912,A1301_15歳未満人口,東京都,1980年度,人,2393687
127913,A1301_15歳未満人口,東京都,1981年度,人,2343000
127914,A1301_15歳未満人口,東京都,1982年度,人,2260000
127915,A1301_15歳未満人口,東京都,1983年度,人,2185000
127916,A1301_15歳未満人口,東京都,1984年度,人,2111000
127917,A1301_15歳未満人口,東京都,1985年度,人,2125337
127918,A1301_15歳未満人口,東京都,1986年度,人,2062000
127919,A1301_15歳未満人口,東京都,1987年度,人,1991000
127920,A1301_15歳未満人口,東京都,1988年度,人,1918000
127921,A1301_15歳未満人口,東京都,1989年度,人,1845000
127922,A1301_15歳未満人口,東京都,1990年度,人,1727479
127923,A1301_15歳未満人口,東京都,1991年度,人,1711000
127924,A1301_15歳未満人口,東京都,1992年度,人,1680000
127925,A1301_15歳未満人口,東京都,1993年度,人,1644000
127926,A1301_15歳未満人口,東京都,1994年度,人,1614000
127927,A1301_15歳未満人口,東京都,1995年度,人,1499126
127928,A1301_15歳未満人口,東京都,1996年度,人,1497000
127929,A1301_15歳未満人口,東京都,1997年度,人,1496000
127930,A1301_15歳未満人口,東京都,1998年度,人,1493000
127931,A1301_15歳未満人口,東京都,1999年度,人,1486000
127932,A1301_15歳未満人口,東京都,2000年度,人,1420919
127933,A1301_15歳未満人口,東京都,2001年度,人,1440000
127934,A1301_15歳未満人口,東京都,2002年度,人,1460000
127935,A1301_15歳未満人口,東京都,2003年度,人,1475000
127936,A1301_15歳未満人口,東京都,2004年度,人,1491000
127937,A1301_15歳未満人口,東京都,2005年度,人,1424667
127938,A1301_15歳未満人口,東京都,2006年度,人,1467000
127939,A1301_15歳未満人口,東京都,2007年度,人,1494000
127940,A1301_15歳未満人口,東京都,2008年度,人,1517000
127941,A1301_15歳未満人口,東京都,2009年度,人,1526000
127942,A1301_15歳未満人口,東京都,2010年度,人,1477371
127943,A1301_15歳未満人口,東京都,2011年度,人,1491000
127944,A1301_15歳未満人口,東京都,2012年度,人,1494000
127945,A1301_15歳未満人口,東京都,2013年度,人,1503000
127946,A1301_15歳未満人口,東京都,2014年度,人,1517000
127947,A1301_15歳未満人口,東京都,2015年度,人,1518130
127948,A1301_15歳未満人口,東京都,2016年度,人,1535000
127949,A1301_15歳未満人口,東京都,2017年度,人,1542000
127950,A1301_15歳未満人口,東京都,2018年度,人,1550000
127951,A1301_15歳未満人口,東京都,2019年度,人,1553000
127952,A1301_15歳未満人口,東京都,2020年度,人,1566840
127953,A1301_15歳未満人口,東京都,2021年度,人,1553000
127954,A1301_15歳未満人口,神奈川県,1975年度,人,1632021
127955,A1301_15歳未満人口,神奈川県,1976年度,人,1675000
127956,A1301_15歳未満人口,神奈川県,1977年度,人,1706000
127957,A1301_15歳未満人口,神奈川県,1978年度,人,1729000
127958,A1301_15歳未満人口,神奈川県,1979年度,人,1740000
127959,A1301_15歳未満人口,神奈川県,1980年度,人,1703063
127960,A1301_15歳未満人口,神奈川県,1981年度,人,1702000
127961,A1301_15歳未満人口,神奈川県,1982年度,人,1676000
127962,A1301_15歳未満人口,神奈川県,1983年度,人,1648000
127963,A1301_15歳未満人口,神奈川県,1984年度,人,1615000
127964,A1301_15歳未満人口,神奈川県,1985年度,人,1595127
127965,A1301_15歳未満人口,神奈川県,1986年度,人,1550000
127966,A1301_15歳未満人口,神奈川県,1987年度,人,1502000
127967,A1301_15歳未満人口,神奈川県,1988年度,人,1453000
127968,A1301_15歳未満人口,神奈川県,1989年度,人,1402000
127969,A1301_15歳未満人口,神奈川県,1990年度,人,1375769
127970,A1301_15歳未満人口,神奈川県,1991年度,人,1347000
127971,A1301_15歳未満人口,神奈川県,1992年度,人,1320000
127972,A1301_15歳未満人口,神奈川県,1993年度,人,1295000
127973,A1301_15歳未満人口,神奈川県,1994年度,人,1277000
127974,A1301_15歳未満人口,神奈川県,1995年度,人,1231943
127975,A1301_15歳未満人口,神奈川県,1996年度,人,1221000
127976,A1301_15歳未満人口,神奈川県,1997年度,人,1212000
127977,A1301_15歳未満人口,神奈川県,1998年度,人,1208000
127978,A1301_15歳未満人口,神奈川県,1999年度,人,1202000
127979,A1301_15歳未満人口,神奈川県,2000年度,人,1184231
127980,A1301_15歳未満人口,神奈川県,2001年度,人,1194000
127981,A1301_15歳未満人口,神奈川県,2002年度,人,1200000
127982,A1301_15歳未満人口,神奈川県,2003年度,人,1205000
127983,A1301_15歳未満人口,神奈川県,2004年度,人,1209000
127984,A1301_15歳未満人口,神奈川県,2005年度,人,1184631
127985,A1301_15歳未満人口,神奈川県,2006年度,人,1193000
127986,A1301_15歳未満人口,神奈川県,2007年度,人,1199000
127987,A1301_15歳未満人口,神奈川県,2008年度,人,1202000
127988,A1301_15歳未満人口,神奈川県,2009年度,人,1201000
127989,A1301_15歳未満人口,神奈川県,2010年度,人,1187743
127990,A1301_15歳未満人口,神奈川県,2011年度,人,1184000
127991,A1301_15歳未満人口,神奈川県,2012年度,人,1178000
127992,A1301_15歳未満人口,神奈川県,2013年度,人,1170000
127993,A1301_15歳未満人口,神奈川県,2014年度,人,1161000
127994,A1301_15歳未満人口,神奈川県,2015年度,人,1140748
127995,A1301_15歳未満人口,神奈川県,2016年度,人,1135000
127996,A1301_15歳未満人口,神奈川県,2017年度,人,1122000
127997,A1301_15歳未満人口,神奈川県,2018年度,人,1111000
127998,A1301_15歳未満人口,神奈川県,2019年度,人,1099000
127999,A1301_15歳未満人口,神奈川県,2020年度,人,1085763
128000,A1301_15歳未満人口,神奈川県,2021年度,人,1071000
128001,A1301_15歳未満人口,新潟県,1975年度,人,557279
128002,A1301_15歳未満人口,新潟県,1976年度,人,558000
128003,A1301_15歳未満人口,新潟県,1977年度,人,559000
128004,A1301_15歳未満人口,新潟県,1978年度,人,558000
128005,A1301_15歳未満人口,新潟県,1979年度,人,555000
128006,A1301_15歳未満人口,新潟県,1980年度,人,552118
128007,A1301_15歳未満人口,新潟県,1981年度,人,554000
128008,A1301_15歳未満人口,新潟県,1982年度,人,546000
128009,A1301_15歳未満人口,新潟県,1983年度,人,539000
128010,A1301_15歳未満人口,新潟県,1984年度,人,532000
128011,A1301_15歳未満人口,新潟県,1985年度,人,523485
128012,A1301_15歳未満人口,新潟県,1986年度,人,514000
128013,A1301_15歳未満人口,新潟県,1987年度,人,503000
128014,A1301_15歳未満人口,新潟県,1988年度,人,489000
128015,A1301_15歳未満人口,新潟県,1989年度,人,474000
128016,A1301_15歳未満人口,新潟県,1990年度,人,462559
128017,A1301_15歳未満人口,新潟県,1991年度,人,448000
128018,A1301_15歳未満人口,新潟県,1992年度,人,435000
128019,A1301_15歳未満人口,新潟県,1993年度,人,423000
128020,A1301_15歳未満人口,新潟県,1994年度,人,413000
128021,A1301_15歳未満人口,新潟県,1995年度,人,406791
128022,A1301_15歳未満人口,新潟県,1996年度,人,398000
128023,A1301_15歳未満人口,新潟県,1997年度,人,390000
128024,A1301_15歳未満人口,新潟県,1998年度,人,382000
128025,A1301_15歳未満人口,新潟県,1999年度,人,372000
128026,A1301_15歳未満人口,新潟県,2000年度,人,365667
128027,A1301_15歳未満人口,新潟県,2001年度,人,358000
128028,A1301_15歳未満人口,新潟県,2002年度,人,348000
128029,A1301_15歳未満人口,新潟県,2003年度,人,339000
128030,A1301_15歳未満人口,新潟県,2004年度,人,330000
128031,A1301_15歳未満人口,新潟県,2005年度,人,330302
128032,A1301_15歳未満人口,新潟県,2006年度,人,323000
128033,A1301_15歳未満人口,新潟県,2007年度,人,315000
128034,A1301_15歳未満人口,新潟県,2008年度,人,308000
128035,A1301_15歳未満人口,新潟県,2009年度,人,300000
128036,A1301_15歳未満人口,新潟県,2010年度,人,301708
128037,A1301_15歳未満人口,新潟県,2011年度,人,297000
128038,A1301_15歳未満人口,新潟県,2012年度,人,292000
128039,A1301_15歳未満人口,新潟県,2013年度,人,287000
128040,A1301_15歳未満人口,新潟県,2014年度,人,282000
128041,A1301_15歳未満人口,新潟県,2015年度,人,275945
128042,A1301_15歳未満人口,新潟県,2016年度,人,271000
128043,A1301_15歳未満人口,新潟県,2017年度,人,265000
128044,A1301_15歳未満人口,新潟県,2018年度,人,260000
128045,A1301_15歳未満人口,新潟県,2019年度,人,254000
128046,A1301_15歳未満人口,新潟県,2020年度,人,247480
128047,A1301_15歳未満人口,新潟県,2021年度,人,242000
128048,A1301_15歳未満人口,富山県,1975年度,人,246399
128049,A1301_15歳未満人口,富山県,1976年度,人,249000
128050,A1301_15歳未満人口,富山県,1977年度,人,251000
128051,A1301_15歳未満人口,富山県,1978年度,人,251000
128052,A1301_15歳未満人口,富山県,1979年度,人,251000
128053,A1301_15歳未満人口,富山県,1980年度,人,249935
128054,A1301_15歳未満人口,富山県,1981年度,人,251000
128055,A1301_15歳未満人口,富山県,1982年度,人,247000
128056,A1301_15歳未満人口,富山県,1983年度,人,244000
128057,A1301_15歳未満人口,富山県,1984年度,人,240000
128058,A1301_15歳未満人口,富山県,1985年度,人,233965
128059,A1301_15歳未満人口,富山県,1986年度,人,227000
128060,A1301_15歳未満人口,富山県,1987年度,人,220000
128061,A1301_15歳未満人口,富山県,1988年度,人,211000
128062,A1301_15歳未満人口,富山県,1989年度,人,203000
128063,A1301_15歳未満人口,富山県,1990年度,人,195598
128064,A1301_15歳未満人口,富山県,1991年度,人,189000
128065,A1301_15歳未満人口,富山県,1992年度,人,182000
128066,A1301_15歳未満人口,富山県,1993年度,人,177000
128067,A1301_15歳未満人口,富山県,1994年度,人,172000
128068,A1301_15歳未満人口,富山県,1995年度,人,170045
128069,A1301_15歳未満人口,富山県,1996年度,人,167000
128070,A1301_15歳未満人口,富山県,1997年度,人,164000
128071,A1301_15歳未満人口,富山県,1998年度,人,162000
128072,A1301_15歳未満人口,富山県,1999年度,人,159000
128073,A1301_15歳未満人口,富山県,2000年度,人,157179
128074,A1301_15歳未満人口,富山県,2001年度,人,155000
128075,A1301_15歳未満人口,富山県,2002年度,人,153000
128076,A1301_15歳未満人口,富山県,2003年度,人,151000
128077,A1301_15歳未満人口,富山県,2004年度,人,149000
128078,A1301_15歳未満人口,富山県,2005年度,人,149545
128079,A1301_15歳未満人口,富山県,2006年度,人,148000
128080,A1301_15歳未満人口,富山県,2007年度,人,145000
128081,A1301_15歳未満人口,富山県,2008年度,人,143000
128082,A1301_15歳未満人口,富山県,2009年度,人,140000
128083,A1301_15歳未満人口,富山県,2010年度,人,141936
128084,A1301_15歳未満人口,富山県,2011年度,人,140000
128085,A1301_15歳未満人口,富山県,2012年度,人,138000
128086,A1301_15歳未満人口,富山県,2013年度,人,135000
128087,A1301_15歳未満人口,富山県,2014年度,人,133000
128088,A1301_15歳未満人口,富山県,2015年度,人,128848
128089,A1301_15歳未満人口,富山県,2016年度,人,127000
128090,A1301_15歳未満人口,富山県,2017年度,人,124000
128091,A1301_15歳未満人口,富山県,2018年度,人,122000
128092,A1301_15歳未満人口,富山県,2019年度,人,119000
128093,A1301_15歳未満人口,富山県,2020年度,人,115177
128094,A1301_15歳未満人口,富山県,2021年度,人,114000
128095,A1301_15歳未満人口,石川県,1975年度,人,258131
128096,A1301_15歳未満人口,石川県,1976年度,人,262000
128097,A1301_15歳未満人口,石川県,1977年度,人,264000
128098,A1301_15歳未満人口,石川県,1978年度,人,266000
128099,A1301_15歳未満人口,石川県,1979年度,人,266000
128100,A1301_15歳未満人口,石川県,1980年度,人,265968
128101,A1301_15歳未満人口,石川県,1981年度,人,268000
128102,A1301_15歳未満人口,石川県,1982年度,人,265000
128103,A1301_15歳未満人口,石川県,1983年度,人,263000
128104,A1301_15歳未満人口,石川県,1984年度,人,259000
128105,A1301_15歳未満人口,石川県,1985年度,人,254109
128106,A1301_15歳未満人口,石川県,1986年度,人,248000
128107,A1301_15歳未満人口,石川県,1987年度,人,241000
128108,A1301_15歳未満人口,石川県,1988年度,人,234000
128109,A1301_15歳未満人口,石川県,1989年度,人,228000
128110,A1301_15歳未満人口,石川県,1990年度,人,215171
128111,A1301_15歳未満人口,石川県,1991年度,人,208000
128112,A1301_15歳未満人口,石川県,1992年度,人,202000
128113,A1301_15歳未満人口,石川県,1993年度,人,197000
128114,A1301_15歳未満人口,石川県,1994年度,人,192000
128115,A1301_15歳未満人口,石川県,1995年度,人,189741
128116,A1301_15歳未満人口,石川県,1996年度,人,186000
128117,A1301_15歳未満人口,石川県,1997年度,人,183000
128118,A1301_15歳未満人口,石川県,1998年度,人,180000
128119,A1301_15歳未満人口,石川県,1999年度,人,177000
128120,A1301_15歳未満人口,石川県,2000年度,人,175569
128121,A1301_15歳未満人口,石川県,2001年度,人,174000
128122,A1301_15歳未満人口,石川県,2002年度,人,172000
128123,A1301_15歳未満人口,石川県,2003年度,人,170000
128124,A1301_15歳未満人口,石川県,2004年度,人,168000
128125,A1301_15歳未満人口,石川県,2005年度,人,166175
128126,A1301_15歳未満人口,石川県,2006年度,人,164000
128127,A1301_15歳未満人口,石川県,2007年度,人,163000
128128,A1301_15歳未満人口,石川県,2008年度,人,161000
